job_id,job_title,rule_based_skills,rule_based_skill_count
JOB05715,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05716,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05717,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05718,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05719,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05720,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB05721,Data Engineer,"['AWS', 'ETL', 'Oracle', 'Python', 'SQL', 'Spark']",6
JOB05722,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05723,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05724,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05725,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB05726,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05727,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB05728,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05729,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05730,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB05731,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05732,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05733,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB05734,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05735,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05736,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB05737,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05738,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05739,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05740,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05741,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05742,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05743,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05744,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05745,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05746,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05747,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05748,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB05749,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB05750,SQL Developer,"['Cloud Computing', 'Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",6
JOB05751,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05752,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05753,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05754,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05755,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05756,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB05757,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05758,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05759,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05760,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB05761,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05762,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05763,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05764,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05765,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05766,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05767,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05768,Full Stack Developer,"['CSS', 'Cloud Computing', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",8
JOB05769,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05770,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05771,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Oracle', 'Power BI', 'SQL']",6
JOB05772,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB05773,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB05774,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05775,Data Analyst,"['Excel', 'Oracle', 'Power BI', 'Python', 'SQL', 'Tableau']",6
JOB05776,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05777,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05778,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05779,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05780,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05781,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05782,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05783,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05784,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05785,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05786,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05787,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05788,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05789,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05790,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05791,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05792,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB05793,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB05794,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05795,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB05796,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05797,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05798,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05799,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB05800,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05801,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05802,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05803,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05804,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05805,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05806,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB05807,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05808,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB05809,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05810,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05811,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05812,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05813,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05814,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB05815,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05816,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05817,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05818,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05819,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Oracle', 'Power BI', 'Python', 'SQL']",6
JOB05820,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB05821,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05822,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05823,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05824,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05825,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05826,SQL Developer,"['Cloud Computing', 'Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",6
JOB05827,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05828,Data Engineer,"['AWS', 'Cloud Computing', 'ETL', 'Python', 'SQL', 'Spark']",6
JOB05829,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05830,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB05831,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05832,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05833,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05834,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05835,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05836,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05837,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05838,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05839,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05840,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05841,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB05842,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05843,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05844,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05845,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05846,Financial Analyst,"['Cloud Computing', 'Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",6
JOB05847,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05848,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05849,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05850,Python Developer,"['Cloud Computing', 'Django', 'Flask', 'Git', 'Python', 'SQL']",6
JOB05851,Financial Analyst,"['Excel', 'Financial Modeling', 'Oracle', 'Power BI', 'SQL', 'Statistics']",6
JOB05852,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05853,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05854,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05855,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05856,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05857,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05858,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux', 'Oracle']",6
JOB05859,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05860,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05861,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05862,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05863,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05864,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05865,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05866,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05867,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05868,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05869,SQL Developer,"['Database', 'ETL', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05870,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05871,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05872,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05873,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05874,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05875,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05876,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05877,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05878,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05879,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB05880,Python Developer,"['Cloud Computing', 'Django', 'Flask', 'Git', 'Python', 'SQL']",6
JOB05881,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05882,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05883,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05884,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05885,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB05886,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05887,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05888,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05889,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05890,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05891,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05892,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05893,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05894,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05895,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05896,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05897,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05898,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05899,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05900,Data Engineer,"['AWS', 'ETL', 'Oracle', 'Python', 'SQL', 'Spark']",6
JOB05901,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05902,Product Analyst,"['Cloud Computing', 'Excel', 'Product Analytics', 'Python', 'SQL']",5
JOB05903,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05904,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05905,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05906,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05907,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05908,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05909,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05910,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05911,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB05912,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05913,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB05914,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05915,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05916,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05917,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05918,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB05919,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05920,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Oracle', 'Power BI', 'SQL']",6
JOB05921,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05922,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB05923,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05924,Data Engineer,"['AWS', 'Cloud Computing', 'ETL', 'Python', 'SQL', 'Spark']",6
JOB05925,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB05926,Software Engineer,"['Git', 'Java', 'Oracle', 'Python', 'REST API', 'SQL']",6
JOB05927,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB05928,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05929,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05930,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05931,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB05932,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05933,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05934,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB05935,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05936,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB05937,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05938,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05939,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05940,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05941,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05942,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB05943,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05944,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05945,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05946,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05947,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05948,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB05949,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05950,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05951,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05952,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB05953,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05954,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05955,Software Engineer,"['Cloud Computing', 'Git', 'Java', 'Python', 'REST API', 'SQL']",6
JOB05956,BI Analyst,"['Cloud Computing', 'DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",6
JOB05957,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB05958,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB05959,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05960,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB05961,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB05962,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB05963,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB05964,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05965,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB05966,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Oracle', 'Power BI', 'SQL']",6
JOB05967,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05968,SQL Developer,"['Cloud Computing', 'Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",6
JOB05969,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB05970,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB05971,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05972,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05973,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB05974,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05975,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Oracle', 'Power BI', 'SQL']",6
JOB05976,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB05977,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB05978,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB05979,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB05980,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB05981,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB05982,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
