job_id,job_title,semantic_skills,semantic_skill_count
JOB04591,BI Analyst,[],0
JOB04592,Database Administrator,[],0
JOB04593,HR Analyst,[],0
JOB04594,Full Stack Developer,[],0
JOB04595,HR Analyst,['HR Analytics'],1
JOB04596,Machine Learning Engineer,[],0
JOB04597,DevOps Engineer,[],0
JOB04598,Financial Analyst,[],0
JOB04599,Marketing Analyst,[],0
JOB04600,Web Developer,[],0
JOB04601,Python Developer,[],0
JOB04602,QA Engineer,[],0
JOB04603,BI Analyst,[],0
JOB04604,Data Analyst,[],0
JOB04605,Web Developer,[],0
JOB04606,Machine Learning Engineer,[],0
JOB04607,Financial Analyst,[],0
JOB04608,HR Analyst,['HR Analytics'],1
JOB04609,DevOps Engineer,[],0
JOB04610,SQL Developer,[],0
JOB04611,Product Analyst,[],0
JOB04612,QA Engineer,[],0
JOB04613,Machine Learning Engineer,[],0
JOB04614,Data Scientist,[],0
JOB04615,Software Engineer,[],0
JOB04616,DevOps Engineer,[],0
JOB04617,Product Analyst,[],0
JOB04618,Database Administrator,[],0
JOB04619,Web Developer,[],0
JOB04620,Financial Analyst,[],0
JOB04621,Financial Analyst,[],0
JOB04622,Data Scientist,[],0
JOB04623,Financial Analyst,[],0
JOB04624,Data Analyst,[],0
JOB04625,Data Engineer,[],0
JOB04626,Power BI Developer,[],0
JOB04627,Web Developer,[],0
JOB04628,Database Administrator,[],0
JOB04629,Business Analyst,[],0
JOB04630,SQL Developer,[],0
JOB04631,Product Analyst,[],0
JOB04632,Database Administrator,[],0
JOB04633,Marketing Analyst,[],0
JOB04634,Product Analyst,[],0
JOB04635,Full Stack Developer,[],0
JOB04636,Marketing Analyst,[],0
JOB04637,Product Analyst,[],0
JOB04638,Product Analyst,[],0
JOB04639,HR Analyst,[],0
JOB04640,Financial Analyst,[],0
JOB04641,Business Analyst,[],0
JOB04642,QA Engineer,[],0
JOB04643,Marketing Analyst,[],0
JOB04644,Cloud Engineer,[],0
JOB04645,SQL Developer,[],0
JOB04646,Machine Learning Engineer,[],0
JOB04647,Data Scientist,[],0
JOB04648,Database Administrator,[],0
JOB04649,Marketing Analyst,[],0
JOB04650,Data Scientist,[],0
JOB04651,Database Administrator,[],0
JOB04652,Data Analyst,[],0
JOB04653,Software Engineer,[],0
JOB04654,Cloud Engineer,[],0
JOB04655,Power BI Developer,['Power BI'],1
JOB04656,HR Analyst,[],0
JOB04657,Data Engineer,[],0
JOB04658,Cloud Engineer,[],0
JOB04659,SQL Developer,[],0
JOB04660,Python Developer,[],0
JOB04661,DevOps Engineer,[],0
JOB04662,Data Engineer,[],0
JOB04663,BI Analyst,[],0
JOB04664,Data Analyst,[],0
JOB04665,DevOps Engineer,[],0
JOB04666,Web Developer,[],0
JOB04667,Python Developer,[],0
JOB04668,Business Analyst,[],0
JOB04669,Software Engineer,[],0
JOB04670,Business Analyst,[],0
JOB04671,Python Developer,[],0
JOB04672,Financial Analyst,[],0
JOB04673,QA Engineer,[],0
JOB04674,Power BI Developer,[],0
JOB04675,Database Administrator,[],0
JOB04676,Business Analyst,[],0
JOB04677,Financial Analyst,[],0
JOB04678,Power BI Developer,[],0
JOB04679,Business Analyst,[],0
JOB04680,Financial Analyst,[],0
JOB04681,Web Developer,[],0
JOB04682,Business Analyst,[],0
JOB04683,Python Developer,[],0
JOB04684,Product Analyst,[],0
JOB04685,Full Stack Developer,[],0
JOB04686,BI Analyst,[],0
JOB04687,Data Engineer,[],0
JOB04688,Data Analyst,[],0
JOB04689,Web Developer,[],0
JOB04690,QA Engineer,[],0
JOB04691,Cloud Engineer,[],0
JOB04692,Product Analyst,[],0
JOB04693,BI Analyst,[],0
JOB04694,Database Administrator,[],0
JOB04695,Data Scientist,[],0
JOB04696,Financial Analyst,[],0
JOB04697,Database Administrator,[],0
JOB04698,Power BI Developer,[],0
JOB04699,Cloud Engineer,[],0
JOB04700,Full Stack Developer,[],0
JOB04701,Data Scientist,[],0
JOB04702,Power BI Developer,[],0
JOB04703,Financial Analyst,[],0
JOB04704,Data Engineer,[],0
JOB04705,Web Developer,[],0
JOB04706,Python Developer,[],0
JOB04707,Python Developer,[],0
JOB04708,Web Developer,[],0
JOB04709,Cloud Engineer,[],0
JOB04710,Web Developer,[],0
JOB04711,BI Analyst,[],0
JOB04712,Product Analyst,[],0
JOB04713,Machine Learning Engineer,[],0
JOB04714,Power BI Developer,[],0
JOB04715,Machine Learning Engineer,[],0
JOB04716,Data Engineer,[],0
JOB04717,SQL Developer,[],0
JOB04718,Cloud Engineer,[],0
JOB04719,Full Stack Developer,[],0
JOB04720,Data Analyst,[],0
JOB04721,BI Analyst,[],0
JOB04722,Data Analyst,[],0
JOB04723,Power BI Developer,[],0
JOB04724,DevOps Engineer,[],0
JOB04725,Full Stack Developer,[],0
JOB04726,Software Engineer,[],0
JOB04727,QA Engineer,[],0
JOB04728,Web Developer,[],0
JOB04729,Data Analyst,[],0
JOB04730,Data Engineer,[],0
JOB04731,Marketing Analyst,[],0
JOB04732,Data Analyst,[],0
JOB04733,Web Developer,[],0
JOB04734,Python Developer,[],0
JOB04735,Full Stack Developer,[],0
JOB04736,Business Analyst,[],0
JOB04737,HR Analyst,[],0
JOB04738,Product Analyst,[],0
JOB04739,Full Stack Developer,[],0
JOB04740,Full Stack Developer,[],0
JOB04741,BI Analyst,[],0
JOB04742,Cloud Engineer,[],0
JOB04743,Web Developer,[],0
JOB04744,Database Administrator,[],0
JOB04745,HR Analyst,[],0
JOB04746,Web Developer,[],0
JOB04747,Full Stack Developer,[],0
JOB04748,Business Analyst,[],0
JOB04749,Full Stack Developer,[],0
JOB04750,Marketing Analyst,[],0
JOB04751,BI Analyst,[],0
JOB04752,Marketing Analyst,[],0
JOB04753,Power BI Developer,[],0
JOB04754,Power BI Developer,[],0
JOB04755,Data Scientist,[],0
JOB04756,Web Developer,[],0
JOB04757,Marketing Analyst,[],0
JOB04758,Machine Learning Engineer,[],0
JOB04759,Software Engineer,[],0
JOB04760,Database Administrator,[],0
JOB04761,Marketing Analyst,[],0
JOB04762,HR Analyst,[],0
JOB04763,Full Stack Developer,[],0
JOB04764,BI Analyst,[],0
JOB04765,QA Engineer,[],0
JOB04766,Financial Analyst,[],0
JOB04767,Full Stack Developer,[],0
JOB04768,Data Analyst,[],0
JOB04769,QA Engineer,[],0
JOB04770,Python Developer,[],0
JOB04771,SQL Developer,['Oracle'],1
JOB04772,Power BI Developer,[],0
JOB04773,Machine Learning Engineer,[],0
JOB04774,Web Developer,[],0
JOB04775,Financial Analyst,[],0
JOB04776,Product Analyst,[],0
JOB04777,Full Stack Developer,[],0
JOB04778,BI Analyst,[],0
JOB04779,Software Engineer,[],0
JOB04780,Product Analyst,[],0
JOB04781,Machine Learning Engineer,[],0
JOB04782,Data Analyst,[],0
JOB04783,Data Engineer,[],0
JOB04784,Cloud Engineer,[],0
JOB04785,Machine Learning Engineer,[],0
JOB04786,Cloud Engineer,[],0
JOB04787,Marketing Analyst,[],0
JOB04788,Power BI Developer,[],0
JOB04789,Financial Analyst,[],0
JOB04790,Full Stack Developer,[],0
JOB04791,Data Engineer,[],0
JOB04792,Power BI Developer,[],0
JOB04793,Power BI Developer,[],0
JOB04794,DevOps Engineer,[],0
JOB04795,Software Engineer,[],0
JOB04796,Power BI Developer,[],0
JOB04797,DevOps Engineer,[],0
JOB04798,Financial Analyst,[],0
JOB04799,Financial Analyst,[],0
JOB04800,SQL Developer,[],0
JOB04801,SQL Developer,[],0
JOB04802,Marketing Analyst,[],0
JOB04803,Data Scientist,[],0
JOB04804,Data Analyst,[],0
JOB04805,Machine Learning Engineer,[],0
JOB04806,DevOps Engineer,[],0
JOB04807,Software Engineer,[],0
JOB04808,Cloud Engineer,[],0
JOB04809,Cloud Engineer,[],0
JOB04810,Business Analyst,[],0
JOB04811,SQL Developer,[],0
JOB04812,Data Analyst,[],0
JOB04813,Data Engineer,[],0
JOB04814,BI Analyst,[],0
JOB04815,SQL Developer,[],0
JOB04816,Software Engineer,[],0
JOB04817,SQL Developer,[],0
JOB04818,Database Administrator,[],0
JOB04819,Marketing Analyst,[],0
JOB04820,Data Engineer,[],0
JOB04821,Product Analyst,[],0
JOB04822,Business Analyst,[],0
JOB04823,Product Analyst,[],0
JOB04824,Power BI Developer,[],0
JOB04825,Cloud Engineer,[],0
JOB04826,Data Scientist,[],0
JOB04827,DevOps Engineer,[],0
JOB04828,Data Scientist,[],0
JOB04829,Web Developer,[],0
JOB04830,Full Stack Developer,[],0
JOB04831,DevOps Engineer,[],0
JOB04832,Product Analyst,[],0
JOB04833,Business Analyst,[],0
JOB04834,SQL Developer,[],0
JOB04835,QA Engineer,[],0
JOB04836,Python Developer,[],0
JOB04837,HR Analyst,[],0
JOB04838,Power BI Developer,[],0
JOB04839,Cloud Engineer,[],0
JOB04840,BI Analyst,[],0
JOB04841,Python Developer,[],0
JOB04842,Machine Learning Engineer,[],0
JOB04843,Financial Analyst,[],0
JOB04844,SQL Developer,[],0
JOB04845,QA Engineer,[],0
JOB04846,Power BI Developer,[],0
JOB04847,Python Developer,[],0
JOB04848,QA Engineer,[],0
JOB04849,Machine Learning Engineer,[],0
JOB04850,HR Analyst,['HR Analytics'],1
JOB04851,Power BI Developer,[],0
JOB04852,Database Administrator,[],0
JOB04853,Python Developer,[],0
JOB04854,Data Engineer,[],0
JOB04855,Power BI Developer,[],0
JOB04856,QA Engineer,[],0
JOB04857,Data Scientist,['Oracle'],1
JOB04858,Product Analyst,[],0
JOB04859,SQL Developer,[],0
JOB04860,BI Analyst,[],0
JOB04861,Database Administrator,[],0
JOB04862,Data Engineer,[],0
JOB04863,Data Scientist,[],0
JOB04864,HR Analyst,[],0
JOB04865,Web Developer,[],0
JOB04866,HR Analyst,[],0
JOB04867,Machine Learning Engineer,[],0
JOB04868,DevOps Engineer,[],0
JOB04869,QA Engineer,[],0
JOB04870,Machine Learning Engineer,[],0
JOB04871,HR Analyst,[],0
JOB04872,HR Analyst,[],0
JOB04873,Marketing Analyst,[],0
JOB04874,Marketing Analyst,[],0
JOB04875,Financial Analyst,[],0
JOB04876,Cloud Engineer,[],0
JOB04877,Power BI Developer,[],0
JOB04878,Marketing Analyst,[],0
JOB04879,HR Analyst,[],0
JOB04880,Cloud Engineer,[],0
JOB04881,BI Analyst,[],0
JOB04882,Marketing Analyst,[],0
JOB04883,Web Developer,[],0
JOB04884,BI Analyst,[],0
JOB04885,Python Developer,[],0
JOB04886,Cloud Engineer,[],0
JOB04887,Data Scientist,[],0
JOB04888,Data Analyst,[],0
JOB04889,Marketing Analyst,[],0
JOB04890,DevOps Engineer,[],0
JOB04891,Data Engineer,[],0
JOB04892,Cloud Engineer,[],0
JOB04893,Data Scientist,[],0
JOB04894,Data Engineer,[],0
JOB04895,DevOps Engineer,[],0
JOB04896,SQL Developer,[],0
JOB04897,Cloud Engineer,[],0
JOB04898,Marketing Analyst,[],0
JOB04899,Data Engineer,[],0
JOB04900,Database Administrator,[],0
JOB04901,Python Developer,[],0
JOB04902,QA Engineer,[],0
JOB04903,Full Stack Developer,[],0
JOB04904,Web Developer,[],0
JOB04905,Financial Analyst,[],0
JOB04906,Machine Learning Engineer,[],0
JOB04907,HR Analyst,[],0
JOB04908,Marketing Analyst,[],0
JOB04909,HR Analyst,[],0
JOB04910,DevOps Engineer,[],0
JOB04911,Full Stack Developer,[],0
JOB04912,Cloud Engineer,[],0
JOB04913,Full Stack Developer,[],0
JOB04914,QA Engineer,[],0
JOB04915,Data Engineer,[],0
JOB04916,Machine Learning Engineer,[],0
JOB04917,Power BI Developer,['Power BI'],1
JOB04918,Power BI Developer,['Power BI'],1
JOB04919,BI Analyst,[],0
JOB04920,Data Analyst,[],0
JOB04921,Data Analyst,[],0
JOB04922,Business Analyst,[],0
JOB04923,Business Analyst,[],0
JOB04924,HR Analyst,[],0
JOB04925,SQL Developer,[],0
JOB04926,Database Administrator,[],0
JOB04927,Financial Analyst,[],0
JOB04928,Software Engineer,[],0
JOB04929,BI Analyst,[],0
JOB04930,QA Engineer,[],0
JOB04931,Full Stack Developer,[],0
JOB04932,Database Administrator,[],0
JOB04933,Database Administrator,[],0
JOB04934,DevOps Engineer,[],0
JOB04935,BI Analyst,[],0
JOB04936,Business Analyst,[],0
JOB04937,Database Administrator,[],0
JOB04938,BI Analyst,[],0
JOB04939,Software Engineer,[],0
JOB04940,Financial Analyst,[],0
JOB04941,DevOps Engineer,[],0
JOB04942,QA Engineer,[],0
JOB04943,Software Engineer,[],0
JOB04944,Machine Learning Engineer,[],0
JOB04945,Python Developer,[],0
JOB04946,Machine Learning Engineer,[],0
JOB04947,Power BI Developer,['Power BI'],1
JOB04948,Cloud Engineer,[],0
JOB04949,Database Administrator,[],0
JOB04950,BI Analyst,[],0
JOB04951,SQL Developer,[],0
JOB04952,Product Analyst,[],0
JOB04953,Business Analyst,[],0
JOB04954,Financial Analyst,[],0
JOB04955,Web Developer,[],0
JOB04956,Business Analyst,[],0
JOB04957,Data Scientist,[],0
JOB04958,Data Scientist,[],0
JOB04959,DevOps Engineer,[],0
JOB04960,SQL Developer,[],0
JOB04961,Web Developer,[],0
JOB04962,Product Analyst,[],0
JOB04963,Marketing Analyst,[],0
JOB04964,Cloud Engineer,[],0
JOB04965,Python Developer,[],0
JOB04966,Software Engineer,[],0
JOB04967,Python Developer,[],0
JOB04968,Marketing Analyst,[],0
JOB04969,Full Stack Developer,[],0
JOB04970,DevOps Engineer,[],0
JOB04971,Database Administrator,[],0
JOB04972,SQL Developer,[],0
JOB04973,Product Analyst,[],0
JOB04974,Marketing Analyst,[],0
JOB04975,Web Developer,[],0
JOB04976,Business Analyst,[],0
JOB04977,Business Analyst,[],0
JOB04978,Marketing Analyst,[],0
JOB04979,Database Administrator,[],0
JOB04980,BI Analyst,[],0
JOB04981,Database Administrator,[],0
JOB04982,Cloud Engineer,[],0
JOB04983,HR Analyst,['HR Analytics'],1
JOB04984,SQL Developer,[],0
JOB04985,Software Engineer,[],0
JOB04986,Machine Learning Engineer,[],0
JOB04987,QA Engineer,[],0
JOB04988,Web Developer,[],0
JOB04989,Cloud Engineer,[],0
JOB04990,SQL Developer,[],0
JOB04991,SQL Developer,[],0
JOB04992,Financial Analyst,[],0
JOB04993,Marketing Analyst,[],0
JOB04994,BI Analyst,[],0
JOB04995,Python Developer,[],0
JOB04996,SQL Developer,[],0
JOB04997,Financial Analyst,[],0
JOB04998,Data Scientist,[],0
JOB04999,DevOps Engineer,[],0
JOB05000,Web Developer,[],0
JOB05001,HR Analyst,[],0
JOB05002,BI Analyst,[],0
JOB05003,Data Scientist,[],0
JOB05004,Cloud Engineer,[],0
JOB05005,Software Engineer,[],0
JOB05006,Software Engineer,[],0
JOB05007,Data Engineer,[],0
JOB05008,Data Scientist,[],0
JOB05009,Full Stack Developer,[],0
JOB05010,Web Developer,[],0
JOB05011,Data Scientist,[],0
JOB05012,SQL Developer,[],0
JOB05013,Cloud Engineer,[],0
JOB05014,Machine Learning Engineer,[],0
JOB05015,Data Scientist,[],0
JOB05016,Business Analyst,[],0
JOB05017,Web Developer,[],0
JOB05018,DevOps Engineer,[],0
JOB05019,Cloud Engineer,[],0
JOB05020,Data Analyst,[],0
JOB05021,Product Analyst,[],0
JOB05022,Product Analyst,[],0
JOB05023,BI Analyst,[],0
JOB05024,QA Engineer,[],0
JOB05025,QA Engineer,[],0
JOB05026,Financial Analyst,[],0
JOB05027,DevOps Engineer,[],0
JOB05028,Database Administrator,[],0
JOB05029,Power BI Developer,['Power BI'],1
JOB05030,Financial Analyst,[],0
JOB05031,HR Analyst,[],0
JOB05032,Data Scientist,[],0
JOB05033,Data Analyst,[],0
JOB05034,QA Engineer,[],0
JOB05035,Business Analyst,[],0
JOB05036,Python Developer,[],0
JOB05037,Financial Analyst,[],0
JOB05038,Marketing Analyst,[],0
JOB05039,DevOps Engineer,[],0
JOB05040,Full Stack Developer,[],0
JOB05041,Software Engineer,[],0
JOB05042,QA Engineer,[],0
JOB05043,Business Analyst,['Oracle'],1
JOB05044,Marketing Analyst,[],0
JOB05045,Product Analyst,[],0
JOB05046,DevOps Engineer,[],0
JOB05047,Product Analyst,[],0
JOB05048,Machine Learning Engineer,[],0
JOB05049,Business Analyst,[],0
JOB05050,Financial Analyst,[],0
JOB05051,SQL Developer,[],0
JOB05052,Product Analyst,[],0
JOB05053,Marketing Analyst,['Oracle'],1
JOB05054,Data Engineer,[],0
JOB05055,Cloud Engineer,[],0
JOB05056,Power BI Developer,[],0
JOB05057,Machine Learning Engineer,[],0
JOB05058,Data Scientist,[],0
JOB05059,Web Developer,[],0
JOB05060,Database Administrator,[],0
JOB05061,HR Analyst,[],0
JOB05062,Database Administrator,[],0
JOB05063,Financial Analyst,[],0
JOB05064,Full Stack Developer,[],0
JOB05065,HR Analyst,[],0
JOB05066,QA Engineer,[],0
JOB05067,Database Administrator,[],0
JOB05068,Cloud Engineer,[],0
JOB05069,QA Engineer,[],0
JOB05070,Machine Learning Engineer,[],0
JOB05071,SQL Developer,[],0
JOB05072,SQL Developer,[],0
JOB05073,Database Administrator,['Oracle'],1
JOB05074,Business Analyst,[],0
JOB05075,DevOps Engineer,[],0
JOB05076,Python Developer,[],0
JOB05077,Software Engineer,[],0
JOB05078,Web Developer,[],0
JOB05079,Cloud Engineer,[],0
JOB05080,Web Developer,[],0
JOB05081,Machine Learning Engineer,[],0
JOB05082,Python Developer,[],0
JOB05083,Financial Analyst,[],0
JOB05084,Data Engineer,[],0
JOB05085,SQL Developer,[],0
JOB05086,Software Engineer,[],0
JOB05087,Product Analyst,[],0
JOB05088,Product Analyst,[],0
JOB05089,QA Engineer,[],0
JOB05090,DevOps Engineer,[],0
JOB05091,DevOps Engineer,[],0
JOB05092,Power BI Developer,[],0
JOB05093,Data Engineer,[],0
JOB05094,Machine Learning Engineer,[],0
JOB05095,DevOps Engineer,[],0
JOB05096,Full Stack Developer,[],0
JOB05097,Full Stack Developer,[],0
JOB05098,Data Engineer,[],0
JOB05099,Machine Learning Engineer,[],0
JOB05100,Marketing Analyst,[],0
JOB05101,Product Analyst,[],0
JOB05102,Data Analyst,[],0
JOB05103,Data Scientist,[],0
JOB05104,Cloud Engineer,[],0
JOB05105,Financial Analyst,[],0
JOB05106,Data Engineer,[],0
JOB05107,Financial Analyst,[],0
JOB05108,Business Analyst,[],0
JOB05109,Data Analyst,[],0
JOB05110,BI Analyst,[],0
JOB05111,Product Analyst,[],0
JOB05112,Web Developer,[],0
JOB05113,Product Analyst,[],0
JOB05114,Python Developer,[],0
JOB05115,Cloud Engineer,[],0
JOB05116,Data Scientist,[],0
JOB05117,Data Engineer,[],0
JOB05118,Database Administrator,[],0
JOB05119,Financial Analyst,[],0
JOB05120,QA Engineer,[],0
JOB05121,HR Analyst,['HR Analytics'],1
JOB05122,Web Developer,[],0
JOB05123,Product Analyst,[],0
JOB05124,QA Engineer,[],0
JOB05125,Database Administrator,[],0
JOB05126,SQL Developer,[],0
JOB05127,Database Administrator,[],0
JOB05128,Full Stack Developer,[],0
JOB05129,Financial Analyst,[],0
JOB05130,Data Engineer,[],0
JOB05131,Python Developer,[],0
JOB05132,HR Analyst,[],0
JOB05133,HR Analyst,[],0
JOB05134,Database Administrator,[],0
JOB05135,DevOps Engineer,[],0
JOB05136,Python Developer,[],0
JOB05137,Data Analyst,[],0
JOB05138,DevOps Engineer,[],0
JOB05139,Data Scientist,[],0
JOB05140,HR Analyst,['HR Analytics'],1
JOB05141,Product Analyst,[],0
JOB05142,DevOps Engineer,[],0
JOB05143,Data Analyst,[],0
JOB05144,SQL Developer,[],0
JOB05145,Data Scientist,[],0
JOB05146,Data Analyst,[],0
JOB05147,Database Administrator,[],0
JOB05148,Software Engineer,[],0
JOB05149,Software Engineer,[],0
JOB05150,Financial Analyst,[],0
JOB05151,HR Analyst,[],0
JOB05152,Full Stack Developer,[],0
JOB05153,Web Developer,[],0
JOB05154,Marketing Analyst,[],0
JOB05155,Cloud Engineer,[],0
JOB05156,DevOps Engineer,[],0
JOB05157,Full Stack Developer,[],0
JOB05158,Software Engineer,[],0
JOB05159,HR Analyst,[],0
JOB05160,Web Developer,[],0
JOB05161,HR Analyst,[],0
JOB05162,Python Developer,[],0
JOB05163,Web Developer,[],0
JOB05164,HR Analyst,['HR Analytics'],1
JOB05165,Machine Learning Engineer,[],0
JOB05166,Cloud Engineer,[],0
JOB05167,Python Developer,[],0
JOB05168,Product Analyst,[],0
JOB05169,Product Analyst,[],0
JOB05170,Software Engineer,[],0
JOB05171,QA Engineer,[],0
JOB05172,Marketing Analyst,[],0
JOB05173,HR Analyst,['HR Analytics'],1
JOB05174,HR Analyst,[],0
JOB05175,Cloud Engineer,[],0
JOB05176,Marketing Analyst,[],0
JOB05177,QA Engineer,[],0
JOB05178,Machine Learning Engineer,[],0
JOB05179,Software Engineer,[],0
JOB05180,Marketing Analyst,[],0
JOB05181,Data Analyst,[],0
JOB05182,BI Analyst,[],0
JOB05183,SQL Developer,[],0
JOB05184,Data Scientist,[],0
JOB05185,Software Engineer,[],0
JOB05186,QA Engineer,[],0
JOB05187,DevOps Engineer,[],0
JOB05188,SQL Developer,[],0
JOB05189,Data Engineer,[],0
JOB05190,Data Engineer,[],0
JOB05191,Database Administrator,[],0
JOB05192,Business Analyst,[],0
JOB05193,SQL Developer,[],0
JOB05194,BI Analyst,[],0
JOB05195,Marketing Analyst,[],0
JOB05196,Financial Analyst,[],0
JOB05197,Cloud Engineer,[],0
JOB05198,Financial Analyst,[],0
JOB05199,Cloud Engineer,[],0
JOB05200,Business Analyst,[],0
JOB05201,Product Analyst,[],0
JOB05202,HR Analyst,[],0
JOB05203,Data Analyst,[],0
JOB05204,HR Analyst,[],0
JOB05205,Full Stack Developer,[],0
JOB05206,Software Engineer,[],0
JOB05207,BI Analyst,[],0
JOB05208,Business Analyst,[],0
JOB05209,Web Developer,[],0
JOB05210,Product Analyst,[],0
JOB05211,Financial Analyst,[],0
JOB05212,Database Administrator,[],0
JOB05213,Python Developer,[],0
JOB05214,Software Engineer,[],0
JOB05215,Cloud Engineer,[],0
JOB05216,Financial Analyst,[],0
JOB05217,Cloud Engineer,[],0
JOB05218,Python Developer,[],0
JOB05219,BI Analyst,[],0
JOB05220,DevOps Engineer,[],0
JOB05221,Financial Analyst,[],0
JOB05222,Database Administrator,[],0
JOB05223,HR Analyst,[],0
JOB05224,Machine Learning Engineer,[],0
JOB05225,Python Developer,[],0
JOB05226,QA Engineer,[],0
JOB05227,BI Analyst,[],0
JOB05228,Product Analyst,[],0
JOB05229,QA Engineer,[],0
JOB05230,HR Analyst,[],0
JOB05231,Data Scientist,[],0
JOB05232,BI Analyst,[],0
JOB05233,Data Analyst,[],0
JOB05234,Data Scientist,[],0
JOB05235,Web Developer,[],0
JOB05236,Web Developer,[],0
JOB05237,HR Analyst,['HR Analytics'],1
JOB05238,Data Analyst,[],0
JOB05239,Data Scientist,[],0
JOB05240,Data Analyst,[],0
JOB05241,Marketing Analyst,['Oracle'],1
JOB05242,QA Engineer,[],0
JOB05243,Python Developer,[],0
JOB05244,Software Engineer,[],0
JOB05245,DevOps Engineer,[],0
JOB05246,Business Analyst,[],0
JOB05247,Cloud Engineer,[],0
JOB05248,Machine Learning Engineer,[],0
JOB05249,Product Analyst,[],0
JOB05250,HR Analyst,[],0
JOB05251,HR Analyst,[],0
JOB05252,QA Engineer,[],0
JOB05253,Business Analyst,[],0
JOB05254,Cloud Engineer,[],0
JOB05255,HR Analyst,['HR Analytics'],1
JOB05256,Financial Analyst,[],0
JOB05257,BI Analyst,[],0
JOB05258,Business Analyst,[],0
JOB05259,Machine Learning Engineer,[],0
JOB05260,Web Developer,[],0
JOB05261,QA Engineer,[],0
JOB05262,Power BI Developer,[],0
JOB05263,Product Analyst,[],0
JOB05264,Cloud Engineer,[],0
JOB05265,Software Engineer,[],0
JOB05266,HR Analyst,[],0
JOB05267,Financial Analyst,[],0
JOB05268,Business Analyst,[],0
JOB05269,DevOps Engineer,[],0
JOB05270,Web Developer,[],0
JOB05271,Financial Analyst,['Oracle'],1
JOB05272,Marketing Analyst,[],0
JOB05273,DevOps Engineer,[],0
JOB05274,Cloud Engineer,[],0
JOB05275,SQL Developer,[],0
JOB05276,Software Engineer,[],0
JOB05277,QA Engineer,[],0
JOB05278,Data Analyst,[],0
JOB05279,HR Analyst,[],0
JOB05280,Power BI Developer,['Power BI'],1
JOB05281,QA Engineer,[],0
JOB05282,Power BI Developer,[],0
JOB05283,Power BI Developer,['Power BI'],1
JOB05284,Software Engineer,[],0
JOB05285,DevOps Engineer,[],0
JOB05286,Business Analyst,[],0
JOB05287,QA Engineer,[],0
JOB05288,Cloud Engineer,[],0
JOB05289,Business Analyst,[],0
JOB05290,Marketing Analyst,[],0
JOB05291,Software Engineer,[],0
JOB05292,Data Scientist,[],0
JOB05293,QA Engineer,[],0
JOB05294,Data Analyst,[],0
JOB05295,Database Administrator,[],0
JOB05296,Machine Learning Engineer,[],0
JOB05297,Cloud Engineer,[],0
JOB05298,QA Engineer,[],0
JOB05299,Database Administrator,[],0
JOB05300,Product Analyst,[],0
JOB05301,Product Analyst,[],0
JOB05302,Data Engineer,[],0
JOB05303,Data Engineer,[],0
JOB05304,Marketing Analyst,[],0
JOB05305,Financial Analyst,[],0
JOB05306,Financial Analyst,[],0
JOB05307,Data Analyst,[],0
JOB05308,BI Analyst,[],0
JOB05309,Python Developer,[],0
JOB05310,Machine Learning Engineer,[],0
JOB05311,Full Stack Developer,[],0
JOB05312,Software Engineer,[],0
JOB05313,Web Developer,[],0
JOB05314,Data Scientist,[],0
JOB05315,SQL Developer,[],0
JOB05316,Web Developer,[],0
JOB05317,Cloud Engineer,[],0
JOB05318,HR Analyst,[],0
JOB05319,Web Developer,[],0
JOB05320,BI Analyst,[],0
JOB05321,HR Analyst,[],0
JOB05322,DevOps Engineer,[],0
JOB05323,Database Administrator,[],0
JOB05324,Python Developer,[],0
JOB05325,Machine Learning Engineer,[],0
JOB05326,Data Engineer,[],0
JOB05327,DevOps Engineer,[],0
JOB05328,Web Developer,[],0
JOB05329,BI Analyst,[],0
JOB05330,Data Scientist,[],0
JOB05331,Python Developer,[],0
JOB05332,Business Analyst,[],0
JOB05333,SQL Developer,[],0
JOB05334,QA Engineer,[],0
JOB05335,HR Analyst,['HR Analytics'],1
JOB05336,HR Analyst,[],0
JOB05337,Machine Learning Engineer,[],0
JOB05338,Data Analyst,[],0
JOB05339,Database Administrator,[],0
JOB05340,DevOps Engineer,[],0
JOB05341,Product Analyst,[],0
JOB05342,SQL Developer,[],0
JOB05343,Marketing Analyst,[],0
JOB05344,SQL Developer,[],0
JOB05345,Data Scientist,[],0
JOB05346,BI Analyst,[],0
JOB05347,Business Analyst,[],0
JOB05348,QA Engineer,[],0
JOB05349,Data Scientist,[],0
JOB05350,Cloud Engineer,[],0
JOB05351,HR Analyst,[],0
JOB05352,Data Scientist,[],0
JOB05353,Full Stack Developer,[],0
JOB05354,Python Developer,[],0
JOB05355,BI Analyst,[],0
JOB05356,Business Analyst,[],0
JOB05357,Data Analyst,[],0
JOB05358,Product Analyst,[],0
JOB05359,HR Analyst,[],0
JOB05360,Power BI Developer,[],0
JOB05361,Data Engineer,[],0
JOB05362,Marketing Analyst,[],0
JOB05363,Database Administrator,[],0
JOB05364,Python Developer,[],0
JOB05365,HR Analyst,[],0
JOB05366,Product Analyst,[],0
JOB05367,HR Analyst,[],0
JOB05368,Power BI Developer,[],0
JOB05369,Data Scientist,[],0
JOB05370,Marketing Analyst,[],0
JOB05371,Data Analyst,[],0
JOB05372,Full Stack Developer,[],0
JOB05373,Product Analyst,[],0
JOB05374,Machine Learning Engineer,[],0
JOB05375,Software Engineer,[],0
